"X.1","Area","Mean","Min","Max","X","Y","distance_cm","cond","day","min"
46,0,120,120,120,1361.667,1007.333,7.85044229486545,"sat","2",5
47,0,111,111,111,1309.667,996,8.14033054647516,"sat","2",5
48,0,134,134,134,1329,1026.667,8.03002033019647,"sat","2",5
49,0,130,130,130,1217,1054,8.64944031698861,"sat","2",5
50,0,86,86,86,1185,1083.333,8.82435642397227,"sat","2",5
51,0,98,98,98,1167.667,1256.667,8.90402431236586,"sat","2",5
52,0,103,103,103,1047,1083,9.59082714214958,"sat","2",5
53,0,122,122,122,1095,1070.333,9.32545267624237,"sat","2",5
54,0,115,115,115,1166.333,1007,8.93534057784382,"sat","2",5
55,0,109,109,109,1357,1109.333,7.86659515601783,"sat","2",5
3,0,62,62,62,2479.333,1288.333,1.64705436202371,"sat","2",60
4,0,51,51,51,2472.667,1107,1.68497612255775,"sat","2",60
5,0,66,66,66,2395.333,1129.667,2.11152343741516,"sat","2",60
6,0,54,54,54,2264.667,1160.333,2.83227949995026,"sat","2",60
7,0,73,73,73,2238,1148.333,2.97949016433035,"sat","2",60
8,0,57,57,57,2232.667,1127,3.00904933993765,"sat","2",60
9,0,40,40,40,2155.333,1005.667,3.43650364054,"sat","2",60
10,0,44,44,44,2104.667,1001.667,3.71607831808876,"sat","2",60
11,0,94,94,94,2047.333,1212.333,4.0310915866647,"sat","2",60
12,0,61,61,61,1964.667,1191,4.48733532800697,"sat","2",60
13,0,84,84,84,1942,1160.333,4.61259358025238,"sat","2",60
14,0,46,46,46,1828.667,1175,5.23781564385346,"sat","2",60
15,0,61,61,61,1992.667,1263,4.3323919299119,"sat","2",60
16,0,85,85,85,2102,1232.333,3.72934062896508,"sat","2",60
17,0,95,95,95,1912.667,1229.667,4.77400160742373,"sat","2",60
18,0,84,84,84,1634,1228.333,6.31155423887694,"sat","2",60
19,0,91,91,91,1724.667,1049.667,5.81242470324234,"sat","2",60
20,0,108,108,108,1440,1007,7.38334265078747,"sat","2",60
21,0,124,124,124,1426.667,1028.333,7.45677306699749,"sat","2",60
22,0,114,114,114,1386.667,1095,7.67705302869385,"sat","2",60
23,0,96,96,96,1308,1269.667,8.10999779269729,"sat","2",60
24,0,119,119,119,1277.333,1251,8.27932043571804,"sat","2",60
25,0,108,108,108,1276,1083,8.28773340874173,"sat","2",60
26,0,64,64,64,1217.333,1041.667,8.61168871906073,"sat","2",60
27,0,128,128,128,1141.333,1067,9.0308589016003,"sat","2",60
28,0,94,94,94,1085.333,1097.667,9.33964555557438,"sat","2",60
29,0,130,130,130,1037.333,1084.333,9.60456937745941,"sat","2",60
30,0,146,146,146,873.333,1287,10.5081623217793,"sat","2",60
31,0,155,155,155,834.667,1255,10.7217033982862,"sat","2",60
32,0,88,88,88,889.333,1151,10.4207389735858,"sat","2",60
33,0,91,91,91,854.667,1049.667,10.612646758373,"sat","2",60
34,0,93,93,93,948,1208.333,10.0966828870729,"sat","2",60
35,0,144,144,144,948,1259,10.0963637603594,"sat","2",60
36,0,77,77,77,833.333,989.667,10.7307349418865,"sat","2",60
37,0,132,132,132,772,1016.333,11.0689716056558,"sat","2",60
38,0,115,115,115,729.333,1051,11.3041682832124,"sat","2",60
39,0,165,165,165,709.333,1127,11.4140395285933,"sat","2",60
40,0,148,148,148,713.333,1181.667,11.391625221371,"sat","2",60
41,0,154,154,154,686.667,1223,11.5384944497077,"sat","2",60
42,0,132,132,132,638.667,1055,11.8043924372679,"sat","2",60
43,0,98,98,98,629.333,1032.333,11.8560355190474,"sat","2",60
44,0,99,99,99,609.333,1019,11.9664694294113,"sat","2",60
45,0,133,133,133,529.333,1039,12.4077431883763,"sat","2",60
46,0,141,141,141,497.333,1199,12.5832953181205,"sat","2",60
47,0,168,168,168,462.667,1249.667,12.7742457290658,"sat","2",60
48,0,158,158,158,390.667,1225.667,13.1716566496433,"sat","2",60
49,0,141,141,141,385.333,1136.333,13.2016496478697,"sat","2",60
50,0,143,143,143,424,1141.667,12.9882710099903,"sat","2",60
51,0,176,176,176,426.667,1095,12.9738497791829,"sat","2",60
52,0,177,177,177,406.667,1040.333,13.0845440322466,"sat","2",60
53,0,157,157,157,512,1081.667,12.5031092185892,"sat","2",60
54,0,138,138,138,576,1043,12.1502329797913,"sat","2",60
55,0,120,120,120,1265.333,1012.333,8.34703364209074,"sat","2",60
56,0,111,111,111,1589.333,1275,6.55771032751829,"sat","2",60
57,0,71,71,71,2235.667,1024.333,2.99314349943596,"sat","2",60
3,0,109,109,109,2610.333,1229,1.32183651154154,"sat","3",1
4,0,146,146,146,2605,1170.333,1.34558427965375,"sat","3",1
5,0,138,138,138,2607.667,1145,1.32804635898754,"sat","3",1
6,0,194,194,194,2605,1117,1.34006113587019,"sat","3",1
7,0,129,129,129,2581,1117,1.47427436864358,"sat","3",1
8,0,151,151,151,2579.667,1102.333,1.48020988672723,"sat","3",1
9,0,190,190,190,2550.333,1069,1.64080005856474,"sat","3",1
10,0,117,117,117,2605,1023.667,1.33039560835904,"sat","3",1
11,0,160,160,160,2598.333,1011.667,1.36643621086162,"sat","3",1
12,0,94,94,94,2597,953,1.36781510684493,"sat","3",1
13,0,131,131,131,2513,1027.667,1.84529390569649,"sat","3",1
14,0,159,159,159,2485,969,1.99580047994515,"sat","3",1
15,0,129,129,129,2466.333,998.333,2.10322812749971,"sat","3",1
16,0,85,85,85,2466.333,1097,2.11344604188093,"sat","3",1
17,0,73,73,73,2431.667,1097,2.30730587218604,"sat","3",1
18,0,160,160,160,2403.667,1114.333,2.46568297551708,"sat","3",1
19,0,99,99,99,2378.333,1121,2.60804665895326,"sat","3",1
20,0,92,92,92,2403.667,1147.667,2.46913503099646,"sat","3",1
21,0,73,73,73,2462.333,1226.333,2.14920858687579,"sat","3",1
22,0,142,142,142,2366.333,1225,2.68592347303165,"sat","3",1
23,0,110,110,110,2335.667,1162.333,2.85092466218147,"sat","3",1
24,0,170,170,170,2346.333,1138.333,2.78879263441321,"sat","3",1
25,0,147,147,147,2345,1098.333,2.79210467732259,"sat","3",1
26,0,127,127,127,2305,1094.333,3.01537916023883,"sat","3",1
27,0,128,128,128,2258.333,1130.333,3.28007934450348,"sat","3",1
28,0,168,168,168,2214.333,1151.667,3.52834627828248,"sat","3",1
29,0,107,107,107,2173,1151.667,3.75948942620843,"sat","3",1
30,0,138,138,138,2363.667,1041,2.68177736115873,"sat","3",1
31,0,165,165,165,2382.333,1029,2.57615030425094,"sat","3",1
32,0,167,167,167,2385,994.333,2.5576457583419,"sat","3",1
33,0,149,149,149,2385,953,2.55336532967661,"sat","3",1
34,0,168,168,168,2255.667,1042.333,3.28587495357673,"sat","3",1
35,0,134,134,134,2247.667,953,3.32136140869615,"sat","3",1
36,0,183,183,183,2186.333,951.667,3.66421646454691,"sat","3",1
37,0,71,71,71,2173,970.333,3.74071055093704,"sat","3",1
38,0,156,156,156,2077,961,4.27659696034739,"sat","3",1
39,0,125,125,125,2043.667,1058.333,4.47308212989944,"sat","3",1
40,0,125,125,125,2065,1078.333,4.35585453448177,"sat","3",1
41,0,90,90,90,1949,958.333,4.99212467503714,"sat","3",1
42,0,157,157,157,1828.333,960.667,5.66716255642212,"sat","3",1
43,0,153,153,153,1688.333,960.667,6.45007308093361,"sat","3",1
3,0,115,115,115,2460,1187,2.14785996897549,"sat","3",15
4,0,99,99,99,2514,1162,1.84764773051795,"sat","3",15
5,0,128,128,128,2599,1137,1.37581951028152,"sat","3",15
6,0,102,102,102,2554,1096,1.62285952070757,"sat","3",15
7,0,167,167,167,2545,1042,1.66994405179091,"sat","3",15
8,0,117,117,117,2597,949,1.37735411722053,"sat","3",15
9,0,106,106,106,2398,1020,2.48261988761377,"sat","3",15
10,0,111,111,111,2390,1120,2.53198096370167,"sat","3",15
11,0,115,115,115,2389,999,2.53137853535784,"sat","3",15
12,0,165,165,165,2365,1134,2.67109118031785,"sat","3",15
13,0,149,149,149,2339,1216,2.81918709128353,"sat","3",15
14,0,98,98,98,2228,1112,3.42840702201848,"sat","3",15
15,0,124,124,124,2262,1078,3.23845819453428,"sat","3",15
16,0,84,84,84,2284,1053,3.11539793726786,"sat","3",15
17,0,79,79,79,2196,955,3.5975942663691,"sat","3",15
18,0,138,138,138,2128,1040,3.97835434507183,"sat","3",15
19,0,104,104,104,2195,1095,3.6102325788875,"sat","3",15
20,0,164,164,164,2172,1108,3.73822006587133,"sat","3",15
21,0,124,124,124,1755,980,6.0402382773567,"sat","3",15
22,0,182,182,182,1555,1061,7.15154735524117,"sat","3",15
23,0,137,137,137,1552,964,7.16323446511142,"sat","3",15
24,0,148,148,148,1527,1252,7.31624492309253,"sat","3",15
25,0,185,185,185,1314,1247,8.49515914385639,"sat","3",15
26,0,120,120,120,1289,1146,8.62843531756392,"sat","3",15
27,0,177,177,177,1360,991,8.22751608407144,"sat","3",15
28,0,144,144,144,1396,962,8.0267489118023,"sat","3",15
29,0,139,139,139,1060,1263,9.90211468748729,"sat","3",15
30,0,136,136,136,1019,1263,10.1290906633884,"sat","3",15
31,0,210,210,210,1101,1044,9.6640286646558,"sat","3",15
32,0,158,158,158,873,1006,10.9243087599423,"sat","3",15
33,0,165,165,165,753,975,11.587056034364,"sat","3",15
34,0,139,139,139,651,987,12.1523367441055,"sat","3",15
35,0,143,143,143,561,983,12.6503737679739,"sat","3",15
36,0,141,141,141,492,1104,13.0384961551733,"sat","3",15
37,0,185,185,185,461,1122,13.2110252914944,"sat","3",15
38,0,179,179,179,500,1159,12.9969983543101,"sat","3",15
39,0,198,198,198,498,1204,13.0103532394901,"sat","3",15
40,0,191,191,191,462,1257,13.2123379511489,"sat","3",15
41,0,167,167,167,712,1264,11.8286932137486,"sat","3",15
42,0,198,198,198,788,1205,11.4049641407535,"sat","3",15
43,0,124,124,124,644,1164,12.2000680929896,"sat","3",15
44,0,108,108,108,641,1151,12.2160165907235,"sat","3",15
45,0,158,158,158,991,1014,10.2714666757632,"sat","3",15
46,0,115,115,115,2044,1163,4.44961818507036,"sat","3",15
47,0,127,127,127,2419,1181,2.3745315600292,"sat","3",15
3,0,100,100,100,2601,1222,1.34798510103622,"sat","3",30
4,0,164,164,164,2603,1207,1.33645066572763,"sat","3",30
5,0,194,194,194,2586,1015,1.42438570792114,"sat","3",30
6,0,208,208,208,2617,971,1.2515653206371,"sat","3",30
7,0,120,120,120,2547,1020,1.64021188609519,"sat","3",30
8,0,120,120,120,2474,1184,2.04908642175709,"sat","3",30
9,0,133,133,133,2454,985,2.1533898589826,"sat","3",30
10,0,103,103,103,2422,1019,2.33142383633481,"sat","3",30
11,0,82,82,82,2388,951,2.51729085313411,"sat","3",30
12,0,87,87,87,2372,980,2.60668747215499,"sat","3",30
13,0,128,128,128,2336,1004,2.80652488564181,"sat","3",30
14,0,152,152,152,2335,1031,2.81290900260636,"sat","3",30
15,0,62,62,62,2287,1066,3.07945379484165,"sat","3",30
16,0,172,172,172,2163,1050,3.7646612584615,"sat","3",30
17,0,188,188,188,2186,1103,3.63914913930819,"sat","3",30
18,0,177,177,177,2209,1153,3.51354211256869,"sat","3",30
19,0,88,88,88,2171,1223,3.72589467308809,"sat","3",30
20,0,160,160,160,2108,1223,4.07428144048334,"sat","3",30
21,0,149,149,149,2038,1242,4.46197893007951,"sat","3",30
22,0,136,136,136,2099,1181,4.12272227247597,"sat","3",30
23,0,115,115,115,2120,1071,4.00311340518383,"sat","3",30
24,0,120,120,120,2114,1055,4.03578692352368,"sat","3",30
25,0,163,163,163,1865,962,5.40980201186628,"sat","3",30
26,0,115,115,115,1636,960,6.67609698988045,"sat","3",30
27,0,148,148,148,1607,975,6.83694003978701,"sat","3",30
28,0,141,141,141,1626,975,6.73187101469955,"sat","3",30
29,0,149,149,149,1230,1003,8.9226164996075,"sat","3",30
30,0,83,83,83,1181,1260,9.20171440190985,"sat","3",30
31,0,139,139,139,1082,1180,9.74664845313725,"sat","3",30
32,0,132,132,132,1016,1245,10.1136813976331,"sat","3",30
33,0,138,138,138,904,1258,10.7334469169871,"sat","3",30
34,0,164,164,164,822,1271,11.1873139756766,"sat","3",30
35,0,126,126,126,801,1204,11.3013232953834,"sat","3",30
36,0,132,132,132,869,1021,10.9194974217863,"sat","3",30
37,0,179,179,179,815,1011,11.2177982923616,"sat","3",30
38,0,163,163,163,707,1237,11.82218245558,"sat","3",30
39,0,142,142,142,681,1246,11.9662458442477,"sat","3",30
40,0,154,154,154,606,1244,12.3809287241846,"sat","3",30
41,0,198,198,198,490,1213,13.021422060363,"sat","3",30
42,0,186,186,186,546,1150,12.7097518744794,"sat","3",30
43,0,215,215,215,484,1154,13.0527352366341,"sat","3",30
44,0,189,189,189,470,1107,13.1286676327604,"sat","3",30
45,0,179,179,179,520,1076,12.8511894865958,"sat","3",30
46,0,140,140,140,520,1068,12.8509363996993,"sat","3",30
47,0,164,164,164,633,984,12.2233947854499,"sat","3",30
48,0,182,182,182,449,1064,13.2434362131568,"sat","3",30
49,0,201,201,201,449,993,13.2411900669502,"sat","3",30
50,0,220,220,220,407,986,13.4732264608459,"sat","3",30
3,0,85,85,85,2548,1197,1.66696720261143,"sat","3",5
4,0,134,134,134,2599,1138,1.38027374531197,"sat","3",5
5,0,87,87,87,2599,970,1.37061960604031,"sat","3",5
6,0,92,92,92,2562,963,1.57575091052483,"sat","3",5
7,0,152,152,152,2502,991,1.91065759906788,"sat","3",5
8,0,134,134,134,2493,1009,1.96168662093236,"sat","3",5
9,0,138,138,138,2442,1011,2.24510456669322,"sat","3",5
10,0,162,162,162,2446,997,2.22208021073184,"sat","3",5
11,0,103,103,103,2452,962,2.1867391651838,"sat","3",5
12,0,118,118,118,2427,956,2.32526840171682,"sat","3",5
13,0,131,131,131,2400,1011,2.47841293242499,"sat","3",5
14,0,130,130,130,2351,999,2.74991644440217,"sat","3",5
15,0,176,176,176,2336,964,2.83122958172002,"sat","3",5
16,0,112,112,112,2286,1030,3.11277033373361,"sat","3",5
17,0,131,131,131,2279,1053,3.15297675899395,"sat","3",5
18,0,166,166,166,2373,1109,2.63402846306578,"sat","3",5
19,0,110,110,110,2401,1133,2.47986871533103,"sat","3",5
20,0,124,124,124,2335,1221,2.85155307728992,"sat","3",5
21,0,104,104,104,2289,1226,3.10736861295066,"sat","3",5
22,0,158,158,158,2208,1149,3.55289564731479,"sat","3",5
23,0,158,158,158,2117,1147,4.05828217617087,"sat","3",5
24,0,164,164,164,2037,1153,4.50302385396727,"sat","3",5
25,0,139,139,139,2033,1237,4.53007076795851,"sat","3",5
26,0,130,130,130,2150,1051,3.86945180922639,"sat","3",5
27,0,133,133,133,1930,1085,5.09349706267396,"sat","3",5
28,0,151,151,151,2018,977,4.5984542544661,"sat","3",5
29,0,113,113,113,1908,1024,5.21220083463125,"sat","3",5
30,0,87,87,87,1905,967,5.22559020635921,"sat","3",5
31,0,136,136,136,1760,962,6.03077223866913,"sat","3",5
32,0,186,186,186,1853,983,5.51536762481489,"sat","3",5
33,0,179,179,179,1715,1115,6.28953765021843,"sat","3",5
34,0,171,171,171,1714,1157,6.2975061461252,"sat","3",5
35,0,152,152,152,1713,1224,6.30691126989977,"sat","3",5
36,0,154,154,154,1585,967,7.00317775479173,"sat","3",5
37,0,146,146,146,1471,965,7.63632838869139,"sat","3",5
38,0,154,154,154,1392,966,8.07522777982538,"sat","3",5
39,0,178,178,178,1259,1230,8.82920839492669,"sat","3",5
40,0,201,201,201,1159,1085,9.37637206217858,"sat","3",5
41,0,189,189,189,1097,1049,9.71871090555774,"sat","3",5
42,0,149,149,149,1050,1060,9.9804261929956,"sat","3",5
43,0,119,119,119,997,1088,10.2764481539167,"sat","3",5
44,0,201,201,201,985,1050,10.3409240126238,"sat","3",5
45,0,222,222,222,945,1050,10.5631224561779,"sat","3",5
46,0,120,120,120,994,979,10.2868493396796,"sat","3",5
47,0,169,169,169,1056,978,9.94238428705608,"sat","3",5
48,0,195,195,195,523,1247,12.9186366632716,"sat","3",5
3,0,179,179,179,2580,1208,1.47624533538141,"sat","3",60
4,0,120,120,120,2607,1117,1.32320984427863,"sat","3",60
5,0,137,137,137,2579,1013,1.47679957829537,"sat","3",60
6,0,131,131,131,2565,968,1.55377489648502,"sat","3",60
7,0,136,136,136,2565,959,1.55354288782337,"sat","3",60
8,0,97,97,97,2501,950,1.9105011031523,"sat","3",60
9,0,137,137,137,2448,957,2.20647970857579,"sat","3",60
10,0,83,83,83,2434,1049,2.28698671417066,"sat","3",60
11,0,153,153,153,2430,1067,2.30977512049339,"sat","3",60
12,0,102,102,102,2398,1147,2.49043253170341,"sat","3",60
13,0,143,143,143,2447,1199,2.21829926095019,"sat","3",60
14,0,85,85,85,2316,1218,2.94991279674441,"sat","3",60
15,0,99,99,99,2331,1002,2.86062813011686,"sat","3",60
16,0,139,139,139,2189,1093,3.65548980495272,"sat","3",60
17,0,101,101,101,2133,1028,3.96635563283251,"sat","3",60
18,0,104,104,104,2139,999,3.93212146586806,"sat","3",60
19,0,95,95,95,2179,964,3.7079753199675,"sat","3",60
20,0,144,144,144,2016,1144,4.62233434492665,"sat","3",60
21,0,152,152,152,2065,1200,4.35030418913417,"sat","3",60
22,0,99,99,99,2062,1236,4.36797551553036,"sat","3",60
23,0,120,120,120,1593,966,6.97854986586166,"sat","3",60
24,0,122,122,122,1486,968,7.57577882907628,"sat","3",60
25,0,149,149,149,1455,1078,7.75162850524197,"sat","3",60
26,0,172,172,172,1352,966,8.3235943030762,"sat","3",60
27,0,204,204,204,1121,986,9.6133433425959,"sat","3",60
28,0,132,132,132,1148,1016,9.46342707905539,"sat","3",60
29,0,98,98,98,1150,1216,9.4574206325925,"sat","3",60
30,0,195,195,195,1193,1238,9.21800058313288,"sat","3",60
31,0,149,149,149,885,984,10.9304307360808,"sat","3",60
32,0,172,172,172,780,973,11.5161623811733,"sat","3",60
33,0,164,164,164,939,1256,10.6360633019188,"sat","3",60
34,0,116,116,116,705,1259,11.942117394605,"sat","3",60
35,0,133,133,133,672,1255,12.1261904888894,"sat","3",60
36,0,158,158,158,672,1234,12.1256491353455,"sat","3",60
37,0,136,136,136,632,1257,12.3494859363638,"sat","3",60
38,0,160,160,160,606,1238,12.4941046687965,"sat","3",60
39,0,145,145,145,572,1258,12.6843775500952,"sat","3",60
40,0,185,185,185,522,1256,12.9633808551075,"sat","3",60
41,0,168,168,168,504,1159,13.061340067807,"sat","3",60
42,0,165,165,165,449,1159,13.3683004165489,"sat","3",60
43,0,116,116,116,446,993,13.3807644374279,"sat","3",60
44,0,193,193,193,503,1083,13.0649619808028,"sat","3",60
3,0,192,192,192,1785.333,1270.333,6.86820101051534,"sat","4",1
4,0,194,194,194,2880,998,0.903370054640354,"sat","4",1
5,0,173,173,173,2782,998,1.43797164884104,"sat","4",1
6,0,181,181,181,2813,1011,1.26854281633062,"sat","4",1
7,0,140,140,140,2804,1036,1.3170231792635,"sat","4",1
8,0,112,112,112,2802,1100,1.32635721916777,"sat","4",1
9,0,131,131,131,2801,1249,1.32814275450566,"sat","4",1
10,0,134,134,134,2798,1249,1.34450810943017,"sat","4",1
11,0,131,131,131,2713,1203,1.80932605701144,"sat","4",1
12,0,156,156,156,2698,1188,1.89152225273839,"sat","4",1
13,0,148,148,148,2685,1213,1.96182308890395,"sat","4",1
14,0,159,159,159,2685,1248,1.96096110632704,"sat","4",1
15,0,174,174,174,2753,1121,1.59314082672197,"sat","4",1
16,0,166,166,166,2723,1118,1.75686826018795,"sat","4",1
17,0,122,122,122,2741,998,1.66163149947602,"sat","4",1
18,0,140,140,140,2740,984,1.66743141081495,"sat","4",1
19,0,188,188,188,2722,979,1.76574668073015,"sat","4",1
20,0,135,135,135,2640,1046,2.21141630106716,"sat","4",1
21,0,139,139,139,2629,1104,2.26999417418672,"sat","4",1
22,0,152,152,152,2638,1086,2.22134141473846,"sat","4",1
23,0,154,154,154,2652,1107,2.14445256887793,"sat","4",1
24,0,108,108,108,2626,1125,2.28584233956508,"sat","4",1
25,0,147,147,147,2631,1172,2.25740922856381,"sat","4",1
26,0,175,175,175,2549,1165,2.70490132634915,"sat","4",1
27,0,144,144,144,2579,1009,2.54508975658971,"sat","4",1
28,0,183,183,183,2499,1204,2.97669674688625,"sat","4",1
29,0,128,128,128,2544,1245,2.73020667199992,"sat","4",1
30,0,163,163,163,2375,1285,3.65113654313565,"sat","4",1
31,0,137,137,137,2452,1191,3.23340747232739,"sat","4",1
32,0,108,108,108,2437,1174,3.31565292420158,"sat","4",1
33,0,159,159,159,2413,1065,3.44926022362291,"sat","4",1
34,0,141,141,141,2370,1058,3.68400270738961,"sat","4",1
35,0,127,127,127,2347,1142,3.80740167029294,"sat","4",1
36,0,184,184,184,2283,1139,4.15660312623671,"sat","4",1
37,0,181,181,181,2285,1012,4.14882065497088,"sat","4",1
38,0,157,157,157,2226,1001,4.47094354396281,"sat","4",1
39,0,171,171,171,2147,1244,4.89591326841713,"sat","4",1
40,0,167,167,167,2046,1221,5.44744666323572,"sat","4",1
41,0,163,163,163,1928,1232,6.09087971478992,"sat","4",1
42,0,154,154,154,2015,1167,5.6178852467648,"sat","4",1
43,0,170,170,170,1946,1063,5.99684972968566,"sat","4",1
44,0,187,187,187,1896,1003,6.27108332951174,"sat","4",1
45,0,193,193,193,1825,979,6.65898780315885,"sat","4",1
46,0,175,175,175,2033,1045,5.52269774220012,"sat","4",1
47,0,192,192,192,2041,1087,5.47802241664246,"sat","4",1
48,0,194,194,194,2067,1037,5.33742074431134,"sat","4",1
49,0,197,197,197,2117,1090,5.06335954100065,"sat","4",1
50,0,134,134,134,2158,1081,4.8399213430283,"sat","4",1
51,0,175,175,175,2239,955,4.40115989734339,"sat","4",1
52,0,117,117,117,2458,1231,3.19969163953332,"sat","4",1
53,0,174,174,174,2494,1137,3.00562241936004,"sat","4",1
54,0,163,163,163,2487,1098,3.04476874238865,"sat","4",1
55,0,177,177,177,2530,1041,2.81160245533402,"sat","4",1
56,0,206,206,206,2816,1178,1.24806457311056,"sat","4",1
3,0,152,152,152,2936,1340,0.620415777041083,"sat","4",15
4,0,141,141,141,2673,1299,2.06032786210921,"sat","4",15
5,0,149,149,149,2702,1270,1.90051297278699,"sat","4",15
6,0,129,129,129,2720,1258,1.80150391178171,"sat","4",15
7,0,178,178,178,2625,1238,2.32146301792705,"sat","4",15
8,0,167,167,167,2784,1113,1.44629275183849,"sat","4",15
9,0,162,162,162,2787,1051,1.42792736627551,"sat","4",15
10,0,192,192,192,2758,1036,1.58637541364108,"sat","4",15
11,0,176,176,176,2766,995,1.54126341615367,"sat","4",15
12,0,157,157,157,2746,985,1.65054864350577,"sat","4",15
13,0,129,129,129,2687,1045,1.97572034499262,"sat","4",15
14,0,163,163,163,2673,1079,2.05349365232597,"sat","4",15
15,0,167,167,167,2579,1085,2.56878064414677,"sat","4",15
16,0,130,130,130,2581,1009,2.55546014798742,"sat","4",15
17,0,138,138,138,2546,1084,2.74958277042154,"sat","4",15
18,0,160,160,160,2526,1108,2.85992419383104,"sat","4",15
19,0,146,146,146,2495,1131,3.03051228293886,"sat","4",15
20,0,152,152,152,2438,1215,3.34546994725875,"sat","4",15
21,0,127,127,127,2396,1225,3.57593192698579,"sat","4",15
22,0,96,96,96,2401,1229,3.54865721703265,"sat","4",15
23,0,166,166,166,2453,1110,3.26001126037825,"sat","4",15
24,0,114,114,114,2398,1083,3.56056116789147,"sat","4",15
25,0,174,174,174,2243,1133,4.41148241508548,"sat","4",15
26,0,146,146,146,2311,1004,4.03484911393078,"sat","4",15
27,0,174,174,174,2299,899,4.09734485593957,"sat","4",15
28,0,177,177,177,2214,961,4.56505332183301,"sat","4",15
29,0,170,170,170,2175,963,4.77882740385295,"sat","4",15
30,0,140,140,140,2208,988,4.59877082773635,"sat","4",15
31,0,164,164,164,2139,1073,4.97951708059697,"sat","4",15
32,0,142,142,142,2084,1150,5.28329770546227,"sat","4",15
33,0,166,166,166,2044,1240,5.50528526505808,"sat","4",15
34,0,192,192,192,2018,1095,5.64325553474585,"sat","4",15
35,0,170,170,170,2027,988,5.5906134806609,"sat","4",15
36,0,165,165,165,1908,1010,6.24339234748465,"sat","4",15
37,0,121,121,121,1813,950,6.76210887003304,"sat","4",15
38,0,165,165,165,1801,1054,6.83109711133592,"sat","4",15
39,0,128,128,128,1884,1256,6.38254928450751,"sat","4",15
40,0,204,204,204,1791,1258,6.89223222430605,"sat","4",15
41,0,165,165,165,1771,1204,7.00015060970149,"sat","4",15
42,0,187,187,187,1569,1277,8.10933664460438,"sat","4",15
43,0,132,132,132,1510,1263,8.43220956643687,"sat","4",15
44,0,160,160,160,1505,1222,8.45833488656283,"sat","4",15
45,0,123,123,123,1536,1179,8.28712550565654,"sat","4",15
46,0,159,159,159,1609,1171,7.88685205156979,"sat","4",15
47,0,123,123,123,1577,1048,8.05838450421129,"sat","4",15
48,0,181,181,181,1593,990,7.96890605939464,"sat","4",15
49,0,116,116,116,1462,1089,8.68983442359332,"sat","4",15
50,0,149,149,149,1405,1119,9.00311460005733,"sat","4",15
51,0,213,213,213,1370,1117,9.19484524906731,"sat","4",15
52,0,176,176,176,1250,1236,9.85611717477624,"sat","4",15
53,0,155,155,155,1189,1097,10.1860666101934,"sat","4",15
54,0,186,186,186,1133,1109,10.4933078303762,"sat","4",15
55,0,210,210,210,1116,1135,10.5872720019778,"sat","4",15
56,0,131,131,131,1167,988,10.3032360304681,"sat","4",15
57,0,141,141,141,699,1269,12.8765086143179,"sat","4",15
58,0,159,159,159,748,1223,12.6065697537156,"sat","4",15
59,0,224,224,224,604,1179,13.3942931991686,"sat","4",15
60,0,208,208,208,608,1081,13.3693296947058,"sat","4",15
61,0,196,196,196,840,996,12.0953770748468,"sat","4",15
3,0,134,134,134,2807,1060,1.33040782165411,"sat","4",30
4,0,154,154,154,2761,1061,1.58073499201096,"sat","4",30
5,0,156,156,156,2734,984,1.73051941464404,"sat","4",30
6,0,160,160,160,2663,999,2.11639909711126,"sat","4",30
7,0,110,110,110,2664,1025,2.11000025362043,"sat","4",30
8,0,181,181,181,2680,1247,2.01475310050978,"sat","4",30
9,0,149,149,149,2599,1255,2.45531715234979,"sat","4",30
10,0,140,140,140,2644,1236,2.21109462578305,"sat","4",30
11,0,145,145,145,2581,1196,2.55545537548505,"sat","4",30
12,0,155,155,155,2548,1084,2.73918308858962,"sat","4",30
13,0,158,158,158,2493,1135,3.03665576098811,"sat","4",30
14,0,153,153,153,2452,1214,3.25690101194552,"sat","4",30
15,0,122,122,122,2421,1045,3.43183950899085,"sat","4",30
16,0,175,175,175,2460,1037,3.2198686246164,"sat","4",30
17,0,149,149,149,2490,1008,3.05765426462756,"sat","4",30
18,0,90,90,90,2321,1229,3.9693423622207,"sat","4",30
19,0,160,160,160,2336,1132,3.89126911664004,"sat","4",30
20,0,161,161,161,2250,1120,4.3597821400492,"sat","4",30
21,0,177,177,177,2166,1180,4.81476197722489,"sat","4",30
22,0,180,180,180,2071,1217,5.33045727763829,"sat","4",30
23,0,155,155,155,2024,1121,5.58979431382992,"sat","4",30
24,0,133,133,133,2109,1009,5.13128408024551,"sat","4",30
25,0,158,158,158,2061,1010,5.39249663952928,"sat","4",30
26,0,187,187,187,1978,992,5.8449022293236,"sat","4",30
27,0,183,183,183,1924,1061,6.13627025793198,"sat","4",30
28,0,145,145,145,1905,1119,6.23754850490756,"sat","4",30
29,0,179,179,179,1922,1234,6.14079357833067,"sat","4",30
30,0,125,125,125,1899,1258,6.2650929518882,"sat","4",30
31,0,182,182,182,1575,1304,8.026834309772,"sat","4",30
32,0,168,168,168,1597,1160,7.91239062618885,"sat","4",30
33,0,147,147,147,1734,1126,7.1679918334221,"sat","4",30
34,0,170,170,170,1705,1066,7.32803647061807,"sat","4",30
35,0,167,167,167,1569,1028,8.0696403662279,"sat","4",30
